gsi_id,fish_id,collection,mixture_collection,id_source,pbt_brood_year,pbt_brood_collection,repunit_1,prob_1,repunit_2,prob_2,repunit_3,prob_3,repunit_4,prob_4,repunit_5," prob_5",top_collection,top_collection_prob,file_name
578_2022_182_55,220701-4A,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,72.246380000000002,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_182_56,220701-4B,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,99.997829999999993,NoKy,2.1700000000000001E-3,,,,,,,GOLD_RIVER,85.414950000000005,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_182_57,220701-4C,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,99.319990000000004,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_182_58,220701-4D,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_182_59,220701-4E,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_182_60,220701-4F,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,99.935739999999996,NoKy,6.4259999999999998E-2,,,,,,,NAHMINT_RIVER,75.220969999999994,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_182_61,220701-4G,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_182_62,220701-4H,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_182_63,220701-4I,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,99.999989999999997,NoKy,1.0000000000000001E-5,,,,,,,GOLD_RIVER,47.651780000000002,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_182_64,220701-4J,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,99.999870000000001,NoKy,1.2999999999999999E-4,,,,,,,SARITA_RIVER,97.964550000000003,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_182_65,220701-5A,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,GOLD_RIVER,78.194640000000007,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_182_66,220701-5B,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_182_67,220701-5C,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_182_68,220701-5D,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_182_69,220701-5E,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_182_70,220701-5F,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_182_71,220701-5G,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,SARITA_RIVER,99.967979999999997,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_182_72,220701-5H,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_182_73,220701-5I,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_182_74,220701-5J,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_75,270722-1D,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,99.999899999999997,NoKy,1E-4,,,,,,,ROBERTSON_CREEK,91.006699999999995,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_76,270722-1E,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,91.787109999999998,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_77,270722-1F,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,92.719399999999993,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_78,270722-1G,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,99.999960000000002,NoKy,4.0000000000000003E-5,,,,,,,NAHMINT_RIVER,94.892849999999996,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_79,270722-1I,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,GOLD_RIVER,90.076300000000003,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_80,270722-1J,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,79.041510000000002,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_81,270722-2C,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,99.999849999999995,NoKy,1.4999999999999999E-4,,,,,,,ROBERTSON_CREEK,69.801249999999996,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_82,270722-2E,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,SARITA_RIVER,99.990989999999996,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_83,270722-2F,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_84,270722-2H,WCVI_FTF(22-23)_BarkleySound,removed,Too few loci,,,,,,,,,,,,,,,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_85,270722-2I,WCVI_FTF(22-23)_BarkleySound,removed,Too few loci,,,,,,,,,,,,,,,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_86,270722-2J,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,99.997479999999996,NoKy,2.5200000000000001E-3,,,,,,,SARITA_RIVER,55.578229999999998,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_87,270722-3A,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,71.332220000000007,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_88,270722-3B,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,93.024850000000001,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_89,270722-3C,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,NAHMINT_RIVER,68.077430000000007,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_90,270722-3D,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,GOLD_RIVER,60.140140000000002,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_91,270722-3E,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_92,270722-3F,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,NITINAT_RIVER,SWVI,100,,,,,,,,,NITINAT_RIVER,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_93,270722-3G,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_94,270722-3H,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,GOLD_RIVER,71.770089999999996,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_95,270722-3J,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,94.662430000000001,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_96,270722-4A,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,81.702370000000002,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_97,270722-4B,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,GOLD_RIVER,64.42792,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_98,270722-4C,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,89.690939999999998,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_99,270722-4D,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,GOLD_RIVER,94.073340000000002,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_100,270722-4E,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,93.750290000000007,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_101,270722-4F,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_102,270722-4G,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_103,270722-4H,WCVI_FTF(22-23)_BarkleySound,removed,Too few loci,,,,,,,,,,,,,,,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_104,270722-4I,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,99.851089999999999,NoKy,0.14890999999999999,,,,,,,GOLD_RIVER,48.120289999999997,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_208_105,270722-4J,WCVI_FTF(22-23)_BarkleySound,removed,Too few loci,,,,,,,,,,,,,,,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_106,280722-3A,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,96.010329999999996,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_210_107,280722-3B,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,99.988500000000002,NoKy,1.15E-2,,,,,,,NAHMINT_RIVER,99.962310000000002,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_108,280722-3D,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,SARITA_RIVER,99.969530000000006,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_109,280722-3E,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,60.241120000000002,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_110,280722-3G,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,GOLD_RIVER,95.664370000000005,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_111,280722-3H,WCVI_FTF(22-23)_BarkleySound,removed,Too few loci,,,,,,,,,,,,,,,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_112,280722-3I,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,99.999979999999994,NoKy,2.0000000000000002E-5,,,,,,,NAHMINT_RIVER,76.988380000000006,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_113,280722-4A,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,NITINAT_RIVER,SWVI,100,,,,,,,,,NITINAT_RIVER,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_114,280722-4B,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_115,280722-4C,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,GOLD_RIVER,65.040750000000003,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_116,280722-4D,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,79.117090000000005,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_117,280722-4E,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_118,280722-4F,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,99.999510000000001,NoKy,4.8999999999999998E-4,,,,,,,GOLD_RIVER,70.345709999999997,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_119,280722-4G,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,86.177949999999996,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_120,280722-4H,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,99.99991,NoKy,9.0000000000000006E-5,,,,,,,GOLD_RIVER,60.739069999999998,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_121,280722-4J,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,78.909580000000005,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_122,280722-5A,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_123,280722-5C,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_124,280722-5D,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_125,280722-5E,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,98.472390000000004,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_126,280722-5F,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,99.999809999999997,NoKy,1.9000000000000001E-4,,,,,,,GOLD_RIVER,66.439040000000006,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_127,280722-5G,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_128,280722-5H,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,88.358649999999997,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_129,280722-5I,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,99.394689999999997,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_130,280722-5J,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,GOLD_RIVER,81.659980000000004,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_131,280722-6B,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_132,280722-6C,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_133,280722-6D,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_134,280722-6E,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_135,280722-6F,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_136,280722-6G,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,50.203470000000003,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_137,280722-6H,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,GOLD_RIVER,65.82978,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_209_138,280722-6J,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,61.520310000000002,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2023_221_139,P9630,WCVI_FTF(22-23)_Pacheedaht/SanJuanArea20,WCVI_FTF(22-23)_Pacheedaht/SanJuanArea20,PBT,2022,SAN_JUAN_RIVER,SWVI,100,,,,,,,,,SAN_JUAN_RIVER,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2023_221_140,P9632,WCVI_FTF(22-23)_Pacheedaht/SanJuanArea20,WCVI_FTF(22-23)_Pacheedaht/SanJuanArea20,PBT,2022,NITINAT_RIVER,SWVI,100,,,,,,,,,NITINAT_RIVER,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2023_221_141,P9633,WCVI_FTF(22-23)_Pacheedaht/SanJuanArea20,removed,non-target_species,,,,,,,,,,,,,,,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2023_221_142,P9634,WCVI_FTF(22-23)_Pacheedaht/SanJuanArea20,WCVI_FTF(22-23)_Pacheedaht/SanJuanArea20,PBT,2022,SAN_JUAN_RIVER,SWVI,100,,,,,,,,,SAN_JUAN_RIVER,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2023_201_143,Q1166,WCVI_FTF(22-23)_Pacheedaht/SanJuanArea20,WCVI_FTF(22-23)_Pacheedaht/SanJuanArea20,PBT,2022,SAN_JUAN_RIVER,SWVI,100,,,,,,,,,SAN_JUAN_RIVER,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_153_1,020622-1I,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_195_2,071422-1G,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,59.577710000000003,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_195_3,071422-1I,WCVI_FTF(22-23)_BarkleySound,WCVI_FTF(22-23)_BarkleySound,PBT,2021,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_195_4,071422-3A,WCVI_FTF(22-23)_BarkleySound,removed,Too few loci,,,,,,,,,,,,,,,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_195_5,071422-3B,WCVI_FTF(22-23)_BarkleySound,removed,Too few loci,,,,,,,,,,,,,,,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_195_6,071422-3C,WCVI_FTF(22-23)_BarkleySound,removed,Too few loci,,,,,,,,,,,,,,,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_195_7,071422-3E,WCVI_FTF(22-23)_BarkleySound,removed,Too few loci,,,,,,,,,,,,,,,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
578_2022_195_8,071422-3F,WCVI_FTF(22-23)_BarkleySound,removed,Too few loci,,,,,,,,,,,,,,,PID20240039(2)_WCVI_FTF(22-23)_sc578_2024-07-11_NF.xlsx
